stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
1981485118,7/5/21 10:42,Exxon Admits Capitalism Created The Climate Crisis,https://www.currentaffairs.org/2021/07/exxon-admits-capitalism-created-the-climate-crisis/,en,FALSE,,278107,currentaffairs.org,https://currentaffairs.org/
1981537547,7/5/21 14:59,Tough Guy White Supremacists Given Lesson In Politeness By Good Citizens Of Philly,https://www.wonkette.com/fascist-white-supremacists-fail-to-wow-philly-with-khakis-turtlenecks-pulled-over-their-heads,en,FALSE,,108,Wonkette Blog,http://www.wonkette.com
1981551779,7/5/21 11:00,Cannes 2021: 12 Most Anticipated Films Playing at This Year’s Festival,https://www.indiewire.com/2021/07/cannes-2021-most-anticipated-films-1234648183/,en,FALSE,,26992,Indiewire,https://www.indiewire.com/
1981653448,7/5/21 19:30,This is a dumpster fire,https://www.palmerreport.com/community/this-is-a-dumpster-fire/39988/,en,FALSE,,330026,palmerreport.com,http://palmerreport.com/
1981737455,7/5/21 14:44,"Native Genocide, Native Liberation",https://popularresistance.org/native-genocide-native-liberation/,en,FALSE,,71500,popularresistance.org,http://www.popularresistance.org/#spider
1981789307,7/5/21 17:00,A GOP congressman has close ties to a white supremacist group. The party doesn’t care.,https://www.lgbtqnation.com/2021/07/gop-congressman-close-ties-white-supremacist-group-party-doesnt-care/,en,FALSE,,21015,lgbtqnation.com,http://www.lgbtqnation.com
1981815269,7/6/21 1:00,Maine children’s killings followed years of investment in state child welfare system,https://bangordailynews.com/2021/07/06/news/maine-childrens-killings-followed-years-of-investment-in-state-child-welfare-system/,en,FALSE,,20320,Bangor Daily News,http://bangordailynews.com
1981836078,7/6/21 1:37,"Fatigue-Related Injuries, Deaths Return to the American Workplace From 10- to 16-Hour Shifts",https://countercurrents.org/2021/07/fatigue-related-injuries-deaths-return-to-the-american-workplace-from-10-to-16-hour-shifts/,en,FALSE,,57302,countercurrents.org,http://countercurrents.org/
1982070379,7/6/21 4:00,AFN to honour children who perished at residential school ahead of vote for new chief,http://www.timescolonist.com/afn-to-honour-children-who-perished-at-residential-school-ahead-of-vote-for-new-chief-1.24339020,en,FALSE,,98641,timescolonist.com,http://www.timescolonist.com/#spider
1982074693,7/6/21 6:44,"Violence, Drugs And Fast Food: How Americans’ Risky Behavior Surged While Under A Covid Lockdown",http://www.einnews.com/article_detail/545566535/SzTjCokE8I9YxULb?ref=rss&lcode=aqXaJgwF01GHZU7P9Wq2bQ%3D%3D,en,FALSE,,39755,einnews,http://einnews.com/
